image_1,image_2,image_3,style_id,sub_class,class,sub_dept,dept,division,sku,vendor,apparel_type,color,leg_fit,neck_type,pant_length,print_type,sleeve_length
https://dks.scene7.com/is/image/dkscdn/18BSJWCLRBLCKDXTPAPT_Black,,,ENX7T79,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19686888,BETSEY JOHNSON PERFORMANCE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18BSJWDGNLCLRBLCKAPB_Black_Passion,,,EQX1P75,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19686955,BETSEY JOHNSON PERFORMANCE,,Black/Passion,,,,,
https://dks.scene7.com/is/image/dkscdn/18BSJWCLRBLCKDXTPAPT_White,,,ENX7T79,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19686888,BETSEY JOHNSON PERFORMANCE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Grey_Black,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Grey/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Navy_Cherry_Pie,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Navy/Cherry Pie,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Black_Cargo_Olive,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Black/Cargo Olive,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Surf_The_Web_Scarlet,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Surf The Web/Scarlet,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWFLCCLRBLCKCAPT_Royal_Tint,,,AV8292,N TRAINING TOPS,N TRAINING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19977598,NIKE,,Royal Tint,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWNKNCLRBLCKTAPB_Black_Gunsmoke,,,BV5725,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19978009,NIKE,,Black/Gunsmoke,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWFLCCLRBLCKCAPT_Ember_Glow,,,AV8292,N TRAINING TOPS,N TRAINING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19977598,NIKE,,Ember Glow,,,,,
https://dks.scene7.com/is/image/dkscdn/19JDNMMJ11CLRBLCKNJT_Black,,,CU1508,N JORDAN TOPS,N JORDAN,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20014960,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19JDNMMJ11CLRBLCKNJT_White,,,CU1508,N JORDAN TOPS,N JORDAN,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20014960,NIKE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/19CA2WMDRSCLRBLCKAPB_Pure_Black,,,WAX32147,C FITNESS BOTTOMS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20054304,DSG DIRECT,,Pure Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFB_Black,,,CJ4511,N FLEECE BOTTOMS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169483,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFT_Midnight_Navy,,,CK4543,N FLEECE TOPS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169445,NIKE,,Midnight Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFB_Dark_Grey_Heather,,,CJ4511,N FLEECE BOTTOMS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169483,NIKE,,Dark Grey Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFB_Midnight_Navy,,,CJ4511,N FLEECE BOTTOMS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169483,NIKE,,Midnight Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFT_Dark_Grey_Heather,,,CK4543,N FLEECE TOPS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169445,NIKE,,Dark Grey Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFT_Black,,,CK4543,N FLEECE TOPS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169445,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMCLRBLCKMSCLAPT_Blue,,,T5710550751,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20199323,JBI/CHAMPION JOG BRA,,Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMCLRBLCKMSCLAPT_Grey,,,T5710550751,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20199323,JBI/CHAMPION JOG BRA,,Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMCLRBLCKMSCLAPT_White_Blue,,,T5710550751,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20199323,JBI/CHAMPION JOG BRA,,White/Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWCLRBLCKDCRWAPT_Black,,,W4419,O FLEECE TOPS,O FLEECE,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20280673,JBI/CHAMPION JOG BRA,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAWCLRBLCKDCRWAPT_Dream_Pink,,,W4419,O FLEECE TOPS,O FLEECE,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20280673,JBI/CHAMPION JOG BRA,,Dream Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWCLRBLCKBRXXAPU_Limelight,,,CJ5865SP20,N MED IMPACT SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20299348,NIKE,,Limelight,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWNKNCLRBLCK7APB_Limelight,,,CJ2450,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20307049,NIKE,,Limelight,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWNKNCLRBLCK7APB_Smoke_Grey,,,CJ2450,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20307049,NIKE,,Smoke Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Green_Navy,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Green/Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKCPAPB_Black_Neon_Pink,,,1186V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20363537,SOFFE,,Black/Neon Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKCPAPB_Black_Gunmetal,,,1186V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20363537,SOFFE,,Black/Gunmetal,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKCPAPB_Black_Red,,,1186V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20363537,SOFFE,,Black/Red,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKCPAPB_Royal_Gunmetal,,,1186V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20363537,SOFFE,,Royal/Gunmetal,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKCPAPB_Navy_Gunmetal,,,1186V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20363537,SOFFE,,Navy/Gunmetal,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKWPLSCLRBLCKTAPB_Smoke_Grey,,,CT4851X,N PLUS BOTTOMS,N PLUS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20394968,NIKE,,Smoke Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/19BSJWCLRBLCKSMLSAPU_Ultramarine,,,ERX4T03,EB LOW IMPACT SPORTS BRA,EB SPORTS BRA UNDERWEAR,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20460645,BETSEY JOHNSON PERFORMANCE,,Ultramarine,,,,,
https://dks.scene7.com/is/image/dkscdn/19BSJWCLRBLCKDLGGAPB_Microchip_Combo,,,ERX4P07,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20460640,BETSEY JOHNSON PERFORMANCE,,Microchip Combo,,,,,
https://dks.scene7.com/is/image/dkscdn/19BSJWCLRBLCKSMLSAPB_Ultramarine,,,ERX4P02,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20460653,BETSEY JOHNSON PERFORMANCE,,Ultramarine,,,,,
https://dks.scene7.com/is/image/dkscdn/19BSJWCLRBLCKDWVNAPO_Microchip_Combo,,,ERX4J01,EB FITNESS JACKETS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20460659,BETSEY JOHNSON PERFORMANCE,,Microchip Combo,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPT_Lyl_Bl_Oxfrd_Gry_Chrrypie,,,S4360Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649244,JBI/CHAMPION JOG BRA,,Lyl Bl/Oxfrd Gry/Chrrypie,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPTA_Oxford_Gry_Chrry_Pie_Wht,,,S4538Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649000,JBI/CHAMPION JOG BRA,,Oxford Gry/Chrry Pie/Wht,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPTA_Jetsn_Bl_Oxfrdgry_Spcygld,,,S4538Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649000,JBI/CHAMPION JOG BRA,,Jetsn Bl/Oxfrdgry/Spcygld,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPT_Jetsnbl_Oxfrdgry_Grnththr,,,S4360Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649244,JBI/CHAMPION JOG BRA,,Jetsnbl/Oxfrdgry/Grnththr,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPB_Black_Granite_Heather,,,P4361Y07977,C FLEECE BOTTOMS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20648810,JBI/CHAMPION JOG BRA,,Black/Granite Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPT_Chrrypi_Oxfrdgry_Grnththr,,,S4360Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649244,JBI/CHAMPION JOG BRA,,Chrrypi/Oxfrdgry/Grnththr,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPTA_Black_Oxford_Grey_White,,,S4538Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649000,JBI/CHAMPION JOG BRA,,Black/Oxford Grey/White,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPB_Oxford_Grey_Black,,,P4361Y07977,C FLEECE BOTTOMS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20648810,JBI/CHAMPION JOG BRA,,Oxford Grey/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPTA_Cherry_Pie_Oxford_Gry_Wht,,,S4538Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649000,JBI/CHAMPION JOG BRA,,Cherry Pie/Oxford Gry/Wht,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPT_Oxfrd_Gry_Blk_Grnt_Hthr,,,S4360Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649244,JBI/CHAMPION JOG BRA,,Oxfrd Gry/Blk/Grnt Hthr,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMPWRBLNDCLRBAPTA_Lyl_Bl_Oxfrd_Gry_Chrrypie,,,S4538Y07976,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20649000,JBI/CHAMPION JOG BRA,,Lyl Bl/Oxfrd Gry/Chrrypie,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKDNAPB_Black_Neon_Pink,,,1180VZ,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862063,SOFFE,,Black/Neon Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYCLRBLCKMCKNAPT_Black,,,7426V,O TRAINING TOPS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862253,SOFFE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKDNAPB_Royal_Gunmetal,,,1180VZ,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862063,SOFFE,,Royal/Gunmetal,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKDNAPB_Black_Gunmetal,,,1180VZ,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862063,SOFFE,,Black/Gunmetal,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKDNAPB_Black_Red,,,1180VZ,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862063,SOFFE,,Black/Red,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYDRCLRBLCKDNAPB_Navy_Gunmetal,,,1180VZ,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862063,SOFFE,,Navy/Gunmetal,,,,,
https://dks.scene7.com/is/image/dkscdn/19SOFYSQDCLRBLCKCAPT_Black,,,7429V,O TRAINING TOPS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20862260,SOFFE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/20HVWMCLRBLCKDMXTAPT_Green_Purple,,,K111877,O TRAINING TOPS,O TRAINING,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20898870,WESC AMERICA INC,,Green/Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/20HVWMMRTYCLRBLCKAPB_Grey_Multi,,,K111879,O TRAINING BOTTOMS,O TRAINING,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20898895,WESC AMERICA INC,,Grey Multi,,,,,
https://dks.scene7.com/is/image/dkscdn/20NIKMMNSWPKCLRBLAPT_Black,,,CU4307,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20964119,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/20NIKMMNSWPKCLRBLAPT_Particle_Grey,,,CU4307,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20964119,NIKE,,Particle Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/20NIKMMNSWPKCLRBLAPT_Ozone_Blue,,,CU4307,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20964119,NIKE,,Ozone Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/20NIKMMNSWPKCLRBLAPT_Obsidian,,,CU4307,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20964119,NIKE,,Obsidian,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Deep_Blue_Water,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Deep Blue Water,,,,,
https://dks.scene7.com/is/image/dkscdn/19NIKMMNSWCLBCLRBNFT_Obsidian_Mist,,,CK4543,N FLEECE TOPS,N FLEECE,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,20169445,NIKE,,Obsidian Mist,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMSPRTSTYLCLRAPT_Navy_Oxford_Grey,,,T5695549914,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097730,JBI/CHAMPION JOG BRA,,Navy/Oxford Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAWSTDMCLRBLCKWAA_White_Blue,,,J5688550769,TRAINING JACKETS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097312,JBI/CHAMPION JOG BRA,,White/Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAWSTDMCLRBLCKWAA_White_Red,,,J5688550769,TRAINING JACKETS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097312,JBI/CHAMPION JOG BRA,,White/Red,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMSPRTSTYLCLRAPT_Oxford_Grey_Navy,,,T5695549914,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097730,JBI/CHAMPION JOG BRA,,Oxford Grey/Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAWSTDMCLRBLCKWAA_White,,,J5688550769,TRAINING JACKETS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097312,JBI/CHAMPION JOG BRA,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMSPRTSTYLCLRAPT_White_Oxford_Grey,,,T5695549914,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097730,JBI/CHAMPION JOG BRA,,White/Oxford Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/20CHAMSPRTSTYLCLRAPT_Navy_Green_Myth,,,T5695549914,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,21097730,JBI/CHAMPION JOG BRA,,Navy/Green Myth,,,,,
https://dks.scene7.com/is/image/dkscdn/20UARW6CLRBLCKSHRAPB_Black_Beta,,,1364074,UA BASKETBALL BOTTOMS,UA BASKETBALL,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21116238,UNDER ARMOUR,,Black/Beta,,,,,
https://dks.scene7.com/is/image/dkscdn/20UARW6CLRBLCKSHRAPB_Mod_Gray_White,,,1364074,UA BASKETBALL BOTTOMS,UA BASKETBALL,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21116238,UNDER ARMOUR,,Mod Gray/White,,,,,
https://dks.scene7.com/is/image/dkscdn/20UARW6CLRBLCKSHRAPB_Black_White,,,1364074,UA BASKETBALL BOTTOMS,UA BASKETBALL,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21116238,UNDER ARMOUR,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/20CA2WSSNTLCLRBLCAPB_Shark,,,WAX12165,C FITNESS BOTTOMS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21224244,DSG DIRECT,,Shark,,,,,
https://dks.scene7.com/is/image/dkscdn/20NIKWS20CLRBLCKNAPB_Diffused_Blue,,,CJ3913,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,20584584,NIKE,,Diffused Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/19CHAMCLRBLCKDPCKAPO_Blue_Black,,,V1016,C TRAINING JACKETS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,19787544,JBI/CHAMPION JOG BRA,,Blue/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/20FILWNRCLRBLCKSWAPT_Black_Gold_Fusion_Red,,,LW911111,O FLEECE TOPS,O FLEECE,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21537844,FILA USA INC,,Black/Gold Fusion/Red,,,,,
https://dks.scene7.com/is/image/dkscdn/20FILWNRCLRBLCKSWAPT_Quiet_Grey_White_Lead,,,LW911111,O FLEECE TOPS,O FLEECE,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,21537844,FILA USA INC,,Quiet Grey/White/Lead,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAWCHMPNMSHFRDAPU_Medium_Grey_Heather,,,B0126,CORE COMP SPORTS BRA,SPORTSBRAS,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17000546,JBI/CHAMPION JOG BRA,,Medium Grey Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWNKPRCRCLDRMAPT_Dark_Grey,,,803147,N COLD COMPRESSION TOPS,N COLD COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16654570,NIKE,,Dark Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16ONZWHLFHLFCPRBLAPB_Black_Peep_Mesh,,,288BM,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17966640,ONZIE,,Black/Peep Mesh,,,,,
https://dks.scene7.com/is/image/dkscdn/16ALAWSMLSSLNGSLVAPT_Black,,,F16-TO18,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17192217,ALALA,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17ONZWHLFHLF20XXXAPB_Black_Peep_Mesh,,,2049BP,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18658241,ONZIE,,Black/Peep Mesh,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWMBSSDPRNTDTAPB_Black_Black,,,890415,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18562038,NIKE,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWPRSTRTCHSHRAPUA_Magenta_Shock_Vv_Dot,,,1276494,UA UNDERWEAR,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16719967,UNDER ARMOUR,,Magenta Shock/Vv Dot,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWNKPRSNWPRNTAPT_Deep_Royal_Blue,,,729412,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15671194,NIKE,,Deep Royal Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKTNKRSTMTXAPT_Dark_Grey,,,779850,N BASKETBALL TOPS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16520772,NIKE,,Dark Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWGYMSHRTRVRSAPB_Deep_Royal_Blue_Black,,,724539,N TRAINING BOTTOMS,N TRAINING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16144700,NIKE,,Deep Royal Blue/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWGYMSHRTRVRSAPB_White,,,724539,N TRAINING BOTTOMS,N TRAINING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16144700,NIKE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWPDDDCRSSBCKAPU_Black_Sand,,,903234,N CORE COMP SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18705891,NIKE,,Black/Sand,,,,,
https://dks.scene7.com/is/image/dkscdn/16BA7MSWNGSHFT6BBAPU_True_Black_Dot_Com_Print,,,2U01BB,O UNDERWEAR,O UNDERWEAR,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17625179,RAMPION USA INC,,True Black Dot Com Print,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWF15PRNTDTMPAPB_Game_Royal_Black,,,709487FA15,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15736783,NIKE,,Game Royal/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMHGCLSWTCHCMAPB_Bolt_Orange_Bolt_Org_Ref,,,1271331,UA COMPRESSION BOTTOMS,UA CORE COMPRESSION,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16174496,UNDER ARMOUR,,Bolt Orange/Bolt Org/Ref,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMSTRMXTRMCLDCLD_Black_HVY_Ref,,,1249429,COLD WEATHER,UA ACCESSORIES,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,14717911,UNDER ARMOUR,,Black/HVY/Ref,,,,,
